business_unit,office,product_type,trip_date,shift_type,trip_id,planned_pickup_epoch,planned_drop_epoch,actual_pickup_epoch,actual_drop_epoch,planned_km,traveled_km,stwid,signintype,gender,emp_role,boarding_status,not_boarding_reason,is_no_show
pinnacle-Slc,Oakmont Office,CAB,2026-06-03,09:00,3000602,1780457400.0,1780461000.0,1780457520.0,1780461120.0,6.2,6.4,101203,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-03,09:00,3000602,1780457700.0,1780461000.0,1780457820.0,1780461120.0,6.2,6.4,101204,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-03,15:30,3000603,1780480800.0,1780484400.0,1780480920.0,1780484520.0,6.2,6.4,101205,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-03,15:30,3000603,1780481100.0,1780484400.0,1780482000.0,1780485300.0,6.2,6.4,101206,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-03,15:30,3000604,1780480800.0,1780484400.0,1780480920.0,1780484520.0,6.2,6.4,101207,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-03,15:30,3000604,1780481100.0,1780484400.0,1780481220.0,1780484520.0,6.2,6.4,101208,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-03,09:00,3000605,1780457400.0,1780461000.0,1780457520.0,1780461120.0,6.2,6.4,101209,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-03,09:00,3000605,1780457700.0,1780461000.0,1780457820.0,1780461120.0,6.2,6.4,101210,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-03,09:00,3000606,1780457400.0,1780461000.0,1780458300.0,1780461900.0,6.2,6.4,101211,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-03,09:00,3000606,1780457700.0,1780461000.0,1780457820.0,1780461120.0,6.2,6.4,101212,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-03,15:30,3000607,1780480800.0,1780484400.0,1780480920.0,1780484520.0,6.2,6.4,101213,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-03,15:30,3000607,1780481100.0,1780484400.0,1780482000.0,1780485300.0,6.2,6.4,101214,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-03,15:30,3000608,1780480800.0,1780484400.0,1780480920.0,1780484520.0,6.2,6.4,101215,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-03,15:30,3000608,1780481100.0,1780484400.0,,,6.2,6.4,101216,,FEMALE,employee,Not Boarded,NO_SHOW,True
pinnacle-Slc,Clearwater Campus,CAB,2026-06-03,09:00,3000609,1780457400.0,1780461000.0,1780458300.0,1780461900.0,6.2,6.4,101217,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-03,09:00,3000609,1780457700.0,1780461000.0,1780458600.0,1780461900.0,6.2,6.4,101218,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-03,09:00,3000610,1780457400.0,1780461000.0,1780457520.0,1780461120.0,6.2,6.4,101219,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-03,09:00,3000610,1780457700.0,1780461000.0,1780457820.0,1780461120.0,6.2,6.4,101220,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-03,15:30,3000611,1780480800.0,1780484400.0,1780480920.0,1780484520.0,6.2,6.4,101221,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-03,15:30,3000611,1780481100.0,1780484400.0,1780481220.0,1780484520.0,6.2,6.4,101222,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-03,15:30,3000612,1780480800.0,1780484400.0,1780480920.0,1780484520.0,6.2,6.4,101223,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-03,15:30,3000612,1780481100.0,1780484400.0,1780481220.0,1780484520.0,6.2,6.4,101224,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-03,09:00,3000613,1780457400.0,1780461000.0,1780457520.0,1780461120.0,6.2,6.4,101225,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-03,09:00,3000613,1780457700.0,1780461000.0,1780457820.0,1780461120.0,6.2,6.4,101226,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-03,09:00,3000614,1780457400.0,1780461000.0,1780457520.0,1780461120.0,6.2,6.4,101227,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-03,09:00,3000614,1780457700.0,1780461000.0,1780458600.0,1780461900.0,6.2,6.4,101228,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-03,15:30,3000615,1780480800.0,1780484400.0,1780480920.0,1780484520.0,6.2,6.4,101229,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-03,15:30,3000615,1780481100.0,1780484400.0,1780481220.0,1780484520.0,6.2,6.4,101230,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-03,15:30,3000616,1780480800.0,1780484400.0,1780480920.0,1780484520.0,6.2,6.4,101231,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-03,15:30,3000616,1780481100.0,1780484400.0,1780481220.0,1780484520.0,6.2,6.4,101232,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-03,09:00,3000617,1780457400.0,1780461000.0,1780457520.0,1780461120.0,6.2,6.4,101233,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-03,09:00,3000617,1780457700.0,1780461000.0,1780457820.0,1780461120.0,6.2,6.4,101234,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-03,09:00,3000618,1780457400.0,1780461000.0,1780458300.0,1780461900.0,6.2,6.4,101235,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-03,09:00,3000618,1780457700.0,1780461000.0,1780457820.0,1780461120.0,6.2,6.4,101236,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-03,15:30,3000619,1780480800.0,1780484400.0,1780480920.0,1780484520.0,6.2,6.4,101237,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-03,15:30,3000619,1780481100.0,1780484400.0,1780482000.0,1780485300.0,6.2,6.4,101238,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-03,15:30,3000620,1780480800.0,1780484400.0,1780480920.0,1780484520.0,6.2,6.4,101239,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-03,15:30,3000620,1780481100.0,1780484400.0,1780481220.0,1780484520.0,6.2,6.4,101240,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-04,09:00,3000621,1780543800.0,1780547400.0,1780544700.0,1780548300.0,6.2,6.4,101241,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-04,09:00,3000621,1780544100.0,1780547400.0,1780545000.0,1780548300.0,6.2,6.4,101242,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-04,09:00,3000622,1780543800.0,1780547400.0,1780543920.0,1780547520.0,6.2,6.4,101243,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-04,09:00,3000622,1780544100.0,1780547400.0,1780545000.0,1780548300.0,6.2,6.4,101244,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-04,15:30,3000623,1780567200.0,1780570800.0,1780567320.0,1780570920.0,6.2,6.4,101245,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-04,15:30,3000623,1780567500.0,1780570800.0,1780567620.0,1780570920.0,6.2,6.4,101246,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-04,15:30,3000624,1780567200.0,1780570800.0,1780567320.0,1780570920.0,6.2,6.4,101247,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-04,15:30,3000624,1780567500.0,1780570800.0,1780568400.0,1780571700.0,6.2,6.4,101248,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-04,09:00,3000625,1780543800.0,1780547400.0,1780544700.0,1780548300.0,6.2,6.4,101249,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-04,09:00,3000625,1780544100.0,1780547400.0,1780544220.0,1780547520.0,6.2,6.4,101250,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-04,09:00,3000626,1780543800.0,1780547400.0,1780543920.0,1780547520.0,6.2,6.4,101251,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-04,09:00,3000626,1780544100.0,1780547400.0,1780544220.0,1780547520.0,6.2,6.4,101252,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-04,15:30,3000627,1780567200.0,1780570800.0,1780568100.0,1780571700.0,6.2,6.4,101253,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-04,15:30,3000627,1780567500.0,1780570800.0,1780568400.0,1780571700.0,6.2,6.4,101254,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-04,15:30,3000628,1780567200.0,1780570800.0,1780567320.0,1780570920.0,6.2,6.4,101255,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-04,15:30,3000628,1780567500.0,1780570800.0,,,6.2,6.4,101256,,FEMALE,employee,Not Boarded,NO_SHOW,True
pinnacle-Slc,Clearwater Campus,CAB,2026-06-04,09:00,3000629,1780543800.0,1780547400.0,1780543920.0,1780547520.0,6.2,6.4,101257,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-04,09:00,3000629,1780544100.0,1780547400.0,1780544220.0,1780547520.0,6.2,6.4,101258,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-04,09:00,3000630,1780543800.0,1780547400.0,1780544700.0,1780548300.0,6.2,6.4,101259,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-04,09:00,3000630,1780544100.0,1780547400.0,1780544220.0,1780547520.0,6.2,6.4,101260,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-04,15:30,3000631,1780567200.0,1780570800.0,1780568100.0,1780571700.0,6.2,6.4,101261,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-04,15:30,3000631,1780567500.0,1780570800.0,1780567620.0,1780570920.0,6.2,6.4,101262,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-04,15:30,3000632,1780567200.0,1780570800.0,1780568100.0,1780571700.0,6.2,6.4,101263,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-04,15:30,3000632,1780567500.0,1780570800.0,1780567620.0,1780570920.0,6.2,6.4,101264,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-04,09:00,3000633,1780543800.0,1780547400.0,1780543920.0,1780547520.0,6.2,6.4,101265,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-04,09:00,3000633,1780544100.0,1780547400.0,1780544220.0,1780547520.0,6.2,6.4,101266,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-04,09:00,3000634,1780543800.0,1780547400.0,1780543920.0,1780547520.0,6.2,6.4,101267,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-04,09:00,3000634,1780544100.0,1780547400.0,1780544220.0,1780547520.0,6.2,6.4,101268,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-04,15:30,3000635,1780567200.0,1780570800.0,1780567320.0,1780570920.0,6.2,6.4,101269,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-04,15:30,3000635,1780567500.0,1780570800.0,1780568400.0,1780571700.0,6.2,6.4,101270,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-04,15:30,3000636,1780567200.0,1780570800.0,1780568100.0,1780571700.0,6.2,6.4,101271,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-04,15:30,3000636,1780567500.0,1780570800.0,1780568400.0,1780571700.0,6.2,6.4,101272,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-04,09:00,3000637,1780543800.0,1780547400.0,1780543920.0,1780547520.0,6.2,6.4,101273,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-04,09:00,3000637,1780544100.0,1780547400.0,1780545000.0,1780548300.0,6.2,6.4,101274,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-04,09:00,3000638,1780543800.0,1780547400.0,1780543920.0,1780547520.0,6.2,6.4,101275,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-04,09:00,3000638,1780544100.0,1780547400.0,1780544220.0,1780547520.0,6.2,6.4,101276,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-04,15:30,3000639,1780567200.0,1780570800.0,1780567320.0,1780570920.0,6.2,6.4,101277,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-04,15:30,3000639,1780567500.0,1780570800.0,1780568400.0,1780571700.0,6.2,6.4,101278,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-04,15:30,3000640,1780567200.0,1780570800.0,1780567320.0,1780570920.0,6.2,6.4,101279,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-04,15:30,3000640,1780567500.0,1780570800.0,1780567620.0,1780570920.0,6.2,6.4,101280,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-05,09:00,3000641,1780630200.0,1780633800.0,1780630320.0,1780633920.0,6.2,6.4,101281,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-05,09:00,3000641,1780630500.0,1780633800.0,1780631400.0,1780634700.0,6.2,6.4,101282,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-05,09:00,3000642,1780630200.0,1780633800.0,1780630320.0,1780633920.0,6.2,6.4,101283,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-05,09:00,3000642,1780630500.0,1780633800.0,1780630620.0,1780633920.0,6.2,6.4,101284,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-05,15:30,3000643,1780653600.0,1780657200.0,1780653720.0,1780657320.0,6.2,6.4,101285,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-05,15:30,3000643,1780653900.0,1780657200.0,1780654800.0,1780658100.0,6.2,6.4,101286,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-05,15:30,3000644,1780653600.0,1780657200.0,1780653720.0,1780657320.0,6.2,6.4,101287,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-05,15:30,3000644,1780653900.0,1780657200.0,1780654020.0,1780657320.0,6.2,6.4,101288,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-05,09:00,3000645,1780630200.0,1780633800.0,1780631100.0,1780634700.0,6.2,6.4,101289,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-05,09:00,3000645,1780630500.0,1780633800.0,1780630620.0,1780633920.0,6.2,6.4,101290,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-05,09:00,3000646,1780630200.0,1780633800.0,1780630320.0,1780633920.0,6.2,6.4,101291,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-05,09:00,3000646,1780630500.0,1780633800.0,1780630620.0,1780633920.0,6.2,6.4,101292,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-05,15:30,3000647,1780653600.0,1780657200.0,1780653720.0,1780657320.0,6.2,6.4,101293,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-05,15:30,3000647,1780653900.0,1780657200.0,1780654800.0,1780658100.0,6.2,6.4,101294,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-05,15:30,3000648,1780653600.0,1780657200.0,1780654500.0,1780658100.0,6.2,6.4,101295,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-05,15:30,3000648,1780653900.0,1780657200.0,,,6.2,6.4,101296,,FEMALE,employee,Not Boarded,NO_SHOW,True
pinnacle-Slc,Clearwater Campus,CAB,2026-06-05,09:00,3000649,1780630200.0,1780633800.0,1780630320.0,1780633920.0,6.2,6.4,101297,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-05,09:00,3000649,1780630500.0,1780633800.0,1780630620.0,1780633920.0,6.2,6.4,101298,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-05,09:00,3000650,1780630200.0,1780633800.0,1780630320.0,1780633920.0,6.2,6.4,101299,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-05,09:00,3000650,1780630500.0,1780633800.0,1780631400.0,1780634700.0,6.2,6.4,101300,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-05,15:30,3000651,1780653600.0,1780657200.0,1780654500.0,1780658100.0,6.2,6.4,101301,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-05,15:30,3000651,1780653900.0,1780657200.0,1780654020.0,1780657320.0,6.2,6.4,101302,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-05,15:30,3000652,1780653600.0,1780657200.0,1780653720.0,1780657320.0,6.2,6.4,101303,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-05,15:30,3000652,1780653900.0,1780657200.0,1780654020.0,1780657320.0,6.2,6.4,101304,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-05,09:00,3000653,1780630200.0,1780633800.0,1780631100.0,1780634700.0,6.2,6.4,101305,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-05,09:00,3000653,1780630500.0,1780633800.0,1780630620.0,1780633920.0,6.2,6.4,101306,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-05,09:00,3000654,1780630200.0,1780633800.0,1780631100.0,1780634700.0,6.2,6.4,101307,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-05,09:00,3000654,1780630500.0,1780633800.0,1780631400.0,1780634700.0,6.2,6.4,101308,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-05,15:30,3000655,1780653600.0,1780657200.0,1780653720.0,1780657320.0,6.2,6.4,101309,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-05,15:30,3000655,1780653900.0,1780657200.0,1780654800.0,1780658100.0,6.2,6.4,101310,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-05,15:30,3000656,1780653600.0,1780657200.0,1780653720.0,1780657320.0,6.2,6.4,101311,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-05,15:30,3000656,1780653900.0,1780657200.0,1780654020.0,1780657320.0,6.2,6.4,101312,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-05,09:00,3000657,1780630200.0,1780633800.0,1780630320.0,1780633920.0,6.2,6.4,101313,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-05,09:00,3000657,1780630500.0,1780633800.0,1780630620.0,1780633920.0,6.2,6.4,101314,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-05,09:00,3000658,1780630200.0,1780633800.0,1780631100.0,1780634700.0,6.2,6.4,101315,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-05,09:00,3000658,1780630500.0,1780633800.0,1780630620.0,1780633920.0,6.2,6.4,101316,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-05,15:30,3000659,1780653600.0,1780657200.0,1780654500.0,1780658100.0,6.2,6.4,101317,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-05,15:30,3000659,1780653900.0,1780657200.0,1780654800.0,1780658100.0,6.2,6.4,101318,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-05,15:30,3000660,1780653600.0,1780657200.0,1780653720.0,1780657320.0,6.2,6.4,101319,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-05,15:30,3000660,1780653900.0,1780657200.0,1780654020.0,1780657320.0,6.2,6.4,101320,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-06,09:00,3000661,1780716600.0,1780720200.0,1780717500.0,1780721100.0,6.2,6.4,101321,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-06,09:00,3000661,1780716900.0,1780720200.0,1780717020.0,1780720320.0,6.2,6.4,101322,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-06,09:00,3000662,1780716600.0,1780720200.0,1780716720.0,1780720320.0,6.2,6.4,101323,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-06,09:00,3000662,1780716900.0,1780720200.0,1780717020.0,1780720320.0,6.2,6.4,101324,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-06,15:30,3000663,1780740000.0,1780743600.0,1780740900.0,1780744500.0,6.2,6.4,101325,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-06,15:30,3000663,1780740300.0,1780743600.0,1780740420.0,1780743720.0,6.2,6.4,101326,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-06,15:30,3000664,1780740000.0,1780743600.0,1780740900.0,1780744500.0,6.2,6.4,101327,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-06,15:30,3000664,1780740300.0,1780743600.0,1780740420.0,1780743720.0,6.2,6.4,101328,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-06,09:00,3000665,1780716600.0,1780720200.0,1780717500.0,1780721100.0,6.2,6.4,101329,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-06,09:00,3000665,1780716900.0,1780720200.0,1780717800.0,1780721100.0,6.2,6.4,101330,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-06,09:00,3000666,1780716600.0,1780720200.0,1780716720.0,1780720320.0,6.2,6.4,101331,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-06-06,09:00,3000666,1780716900.0,1780720200.0,1780717800.0,1780721100.0,6.2,6.4,101332,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-06-06,15:30,3000667,1780740000.0,1780743600.0,1780740120.0,1780743720.0,6.2,6.4,101333,Planned,MALE,employee,Boarded,,False
